"REF_DATE","GEO","DGUID","Sex","Infant or perinatal mortality","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010","Regina Qu'Appelle Regional Health Authority, Saskatchewan","2015A00074704","Males","Infant mortality","Number","Number","223","units ","0","v116627477","103.2.1.1","10","","","","0"
"2010","Regina Qu'Appelle Regional Health Authority, Saskatchewan","2015A00074704","Males","Infant mortality","Rate","Rate","257","units ","0","v116627478","103.2.1.2","5.9","","","","1"
"2010","Regina Qu'Appelle Regional Health Authority, Saskatchewan","2015A00074704","Males","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627479","103.2.1.3","3.0","","","","1"
"2010","Regina Qu'Appelle Regional Health Authority, Saskatchewan","2015A00074704","Males","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627480","103.2.1.4","11.3","","","","1"
"2010","Regina Qu'Appelle Regional Health Authority, Saskatchewan","2015A00074704","Males","Perinatal mortality","Number","Number","223","units ","0","v116627481","103.2.2.1","15","","","","0"
"2010","Regina Qu'Appelle Regional Health Authority, Saskatchewan","2015A00074704","Males","Perinatal mortality","Rate","Rate","257","units ","0","v116627482","103.2.2.2","8.9","","","","1"
"2010","Regina Qu'Appelle Regional Health Authority, Saskatchewan","2015A00074704","Males","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627483","103.2.2.3","5.2","","","","1"
"2010","Regina Qu'Appelle Regional Health Authority, Saskatchewan","2015A00074704","Males","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627484","103.2.2.4","15.0","","","","1"
"2010","Regina Qu'Appelle Regional Health Authority, Saskatchewan","2015A00074704","Females","Infant mortality","Number","Number","223","units ","0","v116627485","103.3.1.1","10","","","","0"
"2010","Regina Qu'Appelle Regional Health Authority, Saskatchewan","2015A00074704","Females","Infant mortality","Rate","Rate","257","units ","0","v116627486","103.3.1.2","6.1","","","","1"
"2010","Regina Qu'Appelle Regional Health Authority, Saskatchewan","2015A00074704","Females","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627487","103.3.1.3","3.1","","","","1"
"2010","Regina Qu'Appelle Regional Health Authority, Saskatchewan","2015A00074704","Females","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627488","103.3.1.4","11.6","","","","1"
"2010","Regina Qu'Appelle Regional Health Authority, Saskatchewan","2015A00074704","Females","Perinatal mortality","Number","Number","223","units ","0","v116627489","103.3.2.1","10","","","","0"
"2010","Regina Qu'Appelle Regional Health Authority, Saskatchewan","2015A00074704","Females","Perinatal mortality","Rate","Rate","257","units ","0","v116627490","103.3.2.2","6.1","","","","1"
"2010","Regina Qu'Appelle Regional Health Authority, Saskatchewan","2015A00074704","Females","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627491","103.3.2.3","3.1","","","","1"
"2010","Regina Qu'Appelle Regional Health Authority, Saskatchewan","2015A00074704","Females","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627492","103.3.2.4","11.6","","","","1"
"2010","Sunrise Regional Health Authority, Saskatchewan","2015A00074705","Both sexes","Infant mortality","Number","Number","223","units ","0","v116627493","104.1.1.1","5","","","","0"
"2010","Sunrise Regional Health Authority, Saskatchewan","2015A00074705","Both sexes","Infant mortality","Rate","Rate","257","units ","0","v116627494","104.1.1.2","8.5","","","","1"
"2010","Sunrise Regional Health Authority, Saskatchewan","2015A00074705","Both sexes","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627495","104.1.1.3","3.1","","","","1"
"2010","Sunrise Regional Health Authority, Saskatchewan","2015A00074705","Both sexes","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627496","104.1.1.4","20.9","","","","1"
"2010","Sunrise Regional Health Authority, Saskatchewan","2015A00074705","Both sexes","Perinatal mortality","Number","Number","223","units ","0","v116627497","104.1.2.1","5","","","","0"
"2010","Sunrise Regional Health Authority, Saskatchewan","2015A00074705","Both sexes","Perinatal mortality","Rate","Rate","257","units ","0","v116627498","104.1.2.2","8.5","","","","1"
"2010","Sunrise Regional Health Authority, Saskatchewan","2015A00074705","Both sexes","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627499","104.1.2.3","3.1","","","","1"
"2010","Sunrise Regional Health Authority, Saskatchewan","2015A00074705","Both sexes","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627500","104.1.2.4","20.9","","","","1"
"2010","Sunrise Regional Health Authority, Saskatchewan","2015A00074705","Males","Infant mortality","Number","Number","223","units ","0","v116627501","104.2.1.1","5","","","","0"
"2010","Sunrise Regional Health Authority, Saskatchewan","2015A00074705","Males","Infant mortality","Rate","Rate","257","units ","0","v116627502","104.2.1.2","16.4","","","","1"
"2010","Sunrise Regional Health Authority, Saskatchewan","2015A00074705","Males","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627503","104.2.1.3","6.1","","","","1"
"2010","Sunrise Regional Health Authority, Saskatchewan","2015A00074705","Males","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627504","104.2.1.4","40.0","","","","1"
"2010","Sunrise Regional Health Authority, Saskatchewan","2015A00074705","Males","Perinatal mortality","Number","Number","223","units ","0","v116627505","104.2.2.1","5","","","","0"
"2010","Sunrise Regional Health Authority, Saskatchewan","2015A00074705","Males","Perinatal mortality","Rate","Rate","257","units ","0","v116627506","104.2.2.2","16.4","","","","1"
"2010","Sunrise Regional Health Authority, Saskatchewan","2015A00074705","Males","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627507","104.2.2.3","6.1","","","","1"
"2010","Sunrise Regional Health Authority, Saskatchewan","2015A00074705","Males","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627508","104.2.2.4","40.0","","","","1"
"2010","Sunrise Regional Health Authority, Saskatchewan","2015A00074705","Females","Infant mortality","Number","Number","223","units ","0","v116627509","104.3.1.1","0","","","","0"
"2010","Sunrise Regional Health Authority, Saskatchewan","2015A00074705","Females","Infant mortality","Rate","Rate","257","units ","0","v116627510","104.3.1.2","0.0","","","","1"
"2010","Sunrise Regional Health Authority, Saskatchewan","2015A00074705","Females","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627511","104.3.1.3","0.0","","","","1"
"2010","Sunrise Regional Health Authority, Saskatchewan","2015A00074705","Females","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627512","104.3.1.4","0.0","","","","1"
"2010","Sunrise Regional Health Authority, Saskatchewan","2015A00074705","Females","Perinatal mortality","Number","Number","223","units ","0","v116627513","104.3.2.1","0","","","","0"
"2010","Sunrise Regional Health Authority, Saskatchewan","2015A00074705","Females","Perinatal mortality","Rate","Rate","257","units ","0","v116627514","104.3.2.2","0.0","","","","1"
"2010","Sunrise Regional Health Authority, Saskatchewan","2015A00074705","Females","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627515","104.3.2.3","0.0","","","","1"
"2010","Sunrise Regional Health Authority, Saskatchewan","2015A00074705","Females","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627516","104.3.2.4","0.0","","","","1"
"2010","Saskatoon Regional Health Authority, Saskatchewan","2015A00074706","Both sexes","Infant mortality","Number","Number","223","units ","0","v116627517","105.1.1.1","25","","","","0"
"2010","Saskatoon Regional Health Authority, Saskatchewan","2015A00074706","Both sexes","Infant mortality","Rate","Rate","257","units ","0","v116627518","105.1.1.2","6.2","","","","1"
"2010","Saskatoon Regional Health Authority, Saskatchewan","2015A00074706","Both sexes","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627519","105.1.1.3","4.1","","","","1"
"2010","Saskatoon Regional Health Authority, Saskatchewan","2015A00074706","Both sexes","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627520","105.1.1.4","9.3","","","","1"
"2010","Saskatoon Regional Health Authority, Saskatchewan","2015A00074706","Both sexes","Perinatal mortality","Number","Number","223","units ","0","v116627521","105.1.2.1","25","","","","0"
"2010","Saskatoon Regional Health Authority, Saskatchewan","2015A00074706","Both sexes","Perinatal mortality","Rate","Rate","257","units ","0","v116627522","105.1.2.2","6.2","","","","1"
"2010","Saskatoon Regional Health Authority, Saskatchewan","2015A00074706","Both sexes","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627523","105.1.2.3","4.1","","","","1"
"2010","Saskatoon Regional Health Authority, Saskatchewan","2015A00074706","Both sexes","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627524","105.1.2.4","9.3","","","","1"
"2010","Saskatoon Regional Health Authority, Saskatchewan","2015A00074706","Males","Infant mortality","Number","Number","223","units ","0","v116627525","105.2.1.1","15","","","","0"
"2010","Saskatoon Regional Health Authority, Saskatchewan","2015A00074706","Males","Infant mortality","Rate","Rate","257","units ","0","v116627526","105.2.1.2","7.2","","","","1"
"2010","Saskatoon Regional Health Authority, Saskatchewan","2015A00074706","Males","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627527","105.2.1.3","4.2","","","","1"
"2010","Saskatoon Regional Health Authority, Saskatchewan","2015A00074706","Males","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627528","105.2.1.4","12.1","","","","1"
"2010","Saskatoon Regional Health Authority, Saskatchewan","2015A00074706","Males","Perinatal mortality","Number","Number","223","units ","0","v116627529","105.2.2.1","10","","","","0"
"2010","Saskatoon Regional Health Authority, Saskatchewan","2015A00074706","Males","Perinatal mortality","Rate","Rate","257","units ","0","v116627530","105.2.2.2","4.8","","","","1"
"2010","Saskatoon Regional Health Authority, Saskatchewan","2015A00074706","Males","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627531","105.2.2.3","2.4","","","","1"
"2010","Saskatoon Regional Health Authority, Saskatchewan","2015A00074706","Males","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627532","105.2.2.4","9.1","","","","1"
"2010","Saskatoon Regional Health Authority, Saskatchewan","2015A00074706","Females","Infant mortality","Number","Number","223","units ","0","v116627533","105.3.1.1","10","","","","0"
"2010","Saskatoon Regional Health Authority, Saskatchewan","2015A00074706","Females","Infant mortality","Rate","Rate","257","units ","0","v116627534","105.3.1.2","5.2","","","","1"
"2010","Saskatoon Regional Health Authority, Saskatchewan","2015A00074706","Females","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627535","105.3.1.3","2.6","","","","1"
"2010","Saskatoon Regional Health Authority, Saskatchewan","2015A00074706","Females","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627536","105.3.1.4","9.8","","","","1"
"2010","Saskatoon Regional Health Authority, Saskatchewan","2015A00074706","Females","Perinatal mortality","Number","Number","223","units ","0","v116627537","105.3.2.1","15","","","","0"
"2010","Saskatoon Regional Health Authority, Saskatchewan","2015A00074706","Females","Perinatal mortality","Rate","Rate","257","units ","0","v116627538","105.3.2.2","7.7","","","","1"
"2010","Saskatoon Regional Health Authority, Saskatchewan","2015A00074706","Females","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627539","105.3.2.3","4.5","","","","1"
"2010","Saskatoon Regional Health Authority, Saskatchewan","2015A00074706","Females","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627540","105.3.2.4","13.0","","","","1"
"2010","Heartland Regional Health Authority, Saskatchewan","2015A00074707","Both sexes","Infant mortality","Number","Number","223","units ","0","v116627541","106.1.1.1","5","","","","0"
"2010","Heartland Regional Health Authority, Saskatchewan","2015A00074707","Both sexes","Infant mortality","Rate","Rate","257","units ","0","v116627542","106.1.1.2","10.3","","","","1"
"2010","Heartland Regional Health Authority, Saskatchewan","2015A00074707","Both sexes","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627543","106.1.1.3","3.8","","","","1"
"2010","Heartland Regional Health Authority, Saskatchewan","2015A00074707","Both sexes","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627544","106.1.1.4","25.3","","","","1"
"2010","Heartland Regional Health Authority, Saskatchewan","2015A00074707","Both sexes","Perinatal mortality","Number","Number","223","units ","0","v116627545","106.1.2.1","0","","","","0"
"2010","Heartland Regional Health Authority, Saskatchewan","2015A00074707","Both sexes","Perinatal mortality","Rate","Rate","257","units ","0","v116627546","106.1.2.2","0.0","","","","1"
"2010","Heartland Regional Health Authority, Saskatchewan","2015A00074707","Both sexes","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627547","106.1.2.3","0.0","","","","1"
"2010","Heartland Regional Health Authority, Saskatchewan","2015A00074707","Both sexes","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627548","106.1.2.4","0.0","","","","1"
"2010","Heartland Regional Health Authority, Saskatchewan","2015A00074707","Males","Infant mortality","Number","Number","223","units ","0","v116627549","106.2.1.1","5","","","","0"
"2010","Heartland Regional Health Authority, Saskatchewan","2015A00074707","Males","Infant mortality","Rate","Rate","257","units ","0","v116627550","106.2.1.2","20.4","","","","1"
"2010","Heartland Regional Health Authority, Saskatchewan","2015A00074707","Males","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627551","106.2.1.3","7.5","","","","1"
"2010","Heartland Regional Health Authority, Saskatchewan","2015A00074707","Males","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627552","106.2.1.4","49.6","","","","1"
"2010","Heartland Regional Health Authority, Saskatchewan","2015A00074707","Males","Perinatal mortality","Number","Number","223","units ","0","v116627553","106.2.2.1","0","","","","0"
"2010","Heartland Regional Health Authority, Saskatchewan","2015A00074707","Males","Perinatal mortality","Rate","Rate","257","units ","0","v116627554","106.2.2.2","0.0","","","","1"
"2010","Heartland Regional Health Authority, Saskatchewan","2015A00074707","Males","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627555","106.2.2.3","0.0","","","","1"
"2010","Heartland Regional Health Authority, Saskatchewan","2015A00074707","Males","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627556","106.2.2.4","0.0","","","","1"
"2010","Heartland Regional Health Authority, Saskatchewan","2015A00074707","Females","Infant mortality","Number","Number","223","units ","0","v116627557","106.3.1.1","0","","","","0"
"2010","Heartland Regional Health Authority, Saskatchewan","2015A00074707","Females","Infant mortality","Rate","Rate","257","units ","0","v116627558","106.3.1.2","0.0","","","","1"
"2010","Heartland Regional Health Authority, Saskatchewan","2015A00074707","Females","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627559","106.3.1.3","0.0","","","","1"
"2010","Heartland Regional Health Authority, Saskatchewan","2015A00074707","Females","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627560","106.3.1.4","0.0","","","","1"
"2010","Heartland Regional Health Authority, Saskatchewan","2015A00074707","Females","Perinatal mortality","Number","Number","223","units ","0","v116627561","106.3.2.1","0","","","","0"
"2010","Heartland Regional Health Authority, Saskatchewan","2015A00074707","Females","Perinatal mortality","Rate","Rate","257","units ","0","v116627562","106.3.2.2","0.0","","","","1"
"2010","Heartland Regional Health Authority, Saskatchewan","2015A00074707","Females","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627563","106.3.2.3","0.0","","","","1"
"2010","Heartland Regional Health Authority, Saskatchewan","2015A00074707","Females","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627564","106.3.2.4","0.0","","","","1"
"2010","Kelsey Trail Regional Health Authority, Saskatchewan","2015A00074708","Both sexes","Infant mortality","Number","Number","223","units ","0","v116627565","107.1.1.1","0","","","","0"
"2010","Kelsey Trail Regional Health Authority, Saskatchewan","2015A00074708","Both sexes","Infant mortality","Rate","Rate","257","units ","0","v116627566","107.1.1.2","0.0","","","","1"
"2010","Kelsey Trail Regional Health Authority, Saskatchewan","2015A00074708","Both sexes","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627567","107.1.1.3","0.0","","","","1"
"2010","Kelsey Trail Regional Health Authority, Saskatchewan","2015A00074708","Both sexes","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627568","107.1.1.4","0.0","","","","1"
"2010","Kelsey Trail Regional Health Authority, Saskatchewan","2015A00074708","Both sexes","Perinatal mortality","Number","Number","223","units ","0","v116627569","107.1.2.1","0","","","","0"
"2010","Kelsey Trail Regional Health Authority, Saskatchewan","2015A00074708","Both sexes","Perinatal mortality","Rate","Rate","257","units ","0","v116627570","107.1.2.2","0.0","","","","1"
"2010","Kelsey Trail Regional Health Authority, Saskatchewan","2015A00074708","Both sexes","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627571","107.1.2.3","0.0","","","","1"
"2010","Kelsey Trail Regional Health Authority, Saskatchewan","2015A00074708","Both sexes","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627572","107.1.2.4","0.0","","","","1"
"2010","Kelsey Trail Regional Health Authority, Saskatchewan","2015A00074708","Males","Infant mortality","Number","Number","223","units ","0","v116627573","107.2.1.1","0","","","","0"
"2010","Kelsey Trail Regional Health Authority, Saskatchewan","2015A00074708","Males","Infant mortality","Rate","Rate","257","units ","0","v116627574","107.2.1.2","0.0","","","","1"
"2010","Kelsey Trail Regional Health Authority, Saskatchewan","2015A00074708","Males","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627575","107.2.1.3","0.0","","","","1"
"2010","Kelsey Trail Regional Health Authority, Saskatchewan","2015A00074708","Males","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627576","107.2.1.4","0.0","","","","1"
"2010","Kelsey Trail Regional Health Authority, Saskatchewan","2015A00074708","Males","Perinatal mortality","Number","Number","223","units ","0","v116627577","107.2.2.1","0","","","","0"
"2010","Kelsey Trail Regional Health Authority, Saskatchewan","2015A00074708","Males","Perinatal mortality","Rate","Rate","257","units ","0","v116627578","107.2.2.2","0.0","","","","1"
"2010","Kelsey Trail Regional Health Authority, Saskatchewan","2015A00074708","Males","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627579","107.2.2.3","0.0","","","","1"
"2010","Kelsey Trail Regional Health Authority, Saskatchewan","2015A00074708","Males","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627580","107.2.2.4","0.0","","","","1"
"2010","Kelsey Trail Regional Health Authority, Saskatchewan","2015A00074708","Females","Infant mortality","Number","Number","223","units ","0","v116627581","107.3.1.1","0","","","","0"
"2010","Kelsey Trail Regional Health Authority, Saskatchewan","2015A00074708","Females","Infant mortality","Rate","Rate","257","units ","0","v116627582","107.3.1.2","0.0","","","","1"
"2010","Kelsey Trail Regional Health Authority, Saskatchewan","2015A00074708","Females","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627583","107.3.1.3","0.0","","","","1"
"2010","Kelsey Trail Regional Health Authority, Saskatchewan","2015A00074708","Females","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627584","107.3.1.4","0.0","","","","1"
"2010","Kelsey Trail Regional Health Authority, Saskatchewan","2015A00074708","Females","Perinatal mortality","Number","Number","223","units ","0","v116627585","107.3.2.1","0","","","","0"
"2010","Kelsey Trail Regional Health Authority, Saskatchewan","2015A00074708","Females","Perinatal mortality","Rate","Rate","257","units ","0","v116627586","107.3.2.2","0.0","","","","1"
"2010","Kelsey Trail Regional Health Authority, Saskatchewan","2015A00074708","Females","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627587","107.3.2.3","0.0","","","","1"
"2010","Kelsey Trail Regional Health Authority, Saskatchewan","2015A00074708","Females","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627588","107.3.2.4","0.0","","","","1"
"2010","Prince Albert Parkland Regional Health Authority, Saskatchewan","2015A00074709","Both sexes","Infant mortality","Number","Number","223","units ","0","v116627589","108.1.1.1","10","","","","0"
"2010","Prince Albert Parkland Regional Health Authority, Saskatchewan","2015A00074709","Both sexes","Infant mortality","Rate","Rate","257","units ","0","v116627590","108.1.1.2","9.0","","","","1"
"2010","Prince Albert Parkland Regional Health Authority, Saskatchewan","2015A00074709","Both sexes","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627591","108.1.1.3","4.6","","","","1"
"2010","Prince Albert Parkland Regional Health Authority, Saskatchewan","2015A00074709","Both sexes","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627592","108.1.1.4","17.1","","","","1"
"2010","Prince Albert Parkland Regional Health Authority, Saskatchewan","2015A00074709","Both sexes","Perinatal mortality","Number","Number","223","units ","0","v116627593","108.1.2.1","10","","","","0"
"2010","Prince Albert Parkland Regional Health Authority, Saskatchewan","2015A00074709","Both sexes","Perinatal mortality","Rate","Rate","257","units ","0","v116627594","108.1.2.2","9.0","","","","1"
"2010","Prince Albert Parkland Regional Health Authority, Saskatchewan","2015A00074709","Both sexes","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627595","108.1.2.3","4.6","","","","1"
"2010","Prince Albert Parkland Regional Health Authority, Saskatchewan","2015A00074709","Both sexes","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627596","108.1.2.4","17.1","","","","1"
"2010","Prince Albert Parkland Regional Health Authority, Saskatchewan","2015A00074709","Males","Infant mortality","Number","Number","223","units ","0","v116627597","108.2.1.1","5","","","","0"
"2010","Prince Albert Parkland Regional Health Authority, Saskatchewan","2015A00074709","Males","Infant mortality","Rate","Rate","257","units ","0","v116627598","108.2.1.2","8.6","","","","1"
"2010","Prince Albert Parkland Regional Health Authority, Saskatchewan","2015A00074709","Males","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627599","108.2.1.3","3.2","","","","1"
"2010","Prince Albert Parkland Regional Health Authority, Saskatchewan","2015A00074709","Males","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627600","108.2.1.4","21.2","","","","1"
"2010","Prince Albert Parkland Regional Health Authority, Saskatchewan","2015A00074709","Males","Perinatal mortality","Number","Number","223","units ","0","v116627601","108.2.2.1","5","","","","0"
"2010","Prince Albert Parkland Regional Health Authority, Saskatchewan","2015A00074709","Males","Perinatal mortality","Rate","Rate","257","units ","0","v116627602","108.2.2.2","8.6","","","","1"
"2010","Prince Albert Parkland Regional Health Authority, Saskatchewan","2015A00074709","Males","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627603","108.2.2.3","3.2","","","","1"
"2010","Prince Albert Parkland Regional Health Authority, Saskatchewan","2015A00074709","Males","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627604","108.2.2.4","21.2","","","","1"
"2010","Prince Albert Parkland Regional Health Authority, Saskatchewan","2015A00074709","Females","Infant mortality","Number","Number","223","units ","0","v116627605","108.3.1.1","5","","","","0"
"2010","Prince Albert Parkland Regional Health Authority, Saskatchewan","2015A00074709","Females","Infant mortality","Rate","Rate","257","units ","0","v116627606","108.3.1.2","9.4","","","","1"
"2010","Prince Albert Parkland Regional Health Authority, Saskatchewan","2015A00074709","Females","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627607","108.3.1.3","3.5","","","","1"
"2010","Prince Albert Parkland Regional Health Authority, Saskatchewan","2015A00074709","Females","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627608","108.3.1.4","23.2","","","","1"
"2010","Prince Albert Parkland Regional Health Authority, Saskatchewan","2015A00074709","Females","Perinatal mortality","Number","Number","223","units ","0","v116627609","108.3.2.1","5","","","","0"
"2010","Prince Albert Parkland Regional Health Authority, Saskatchewan","2015A00074709","Females","Perinatal mortality","Rate","Rate","257","units ","0","v116627610","108.3.2.2","9.4","","","","1"
"2010","Prince Albert Parkland Regional Health Authority, Saskatchewan","2015A00074709","Females","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627611","108.3.2.3","3.5","","","","1"
"2010","Prince Albert Parkland Regional Health Authority, Saskatchewan","2015A00074709","Females","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627612","108.3.2.4","23.2","","","","1"
"2010","Prairie North Regional Health Authority, Saskatchewan","2015A00074710","Both sexes","Infant mortality","Number","Number","223","units ","0","v116627613","109.1.1.1","10","","","","0"
"2010","Prairie North Regional Health Authority, Saskatchewan","2015A00074710","Both sexes","Infant mortality","Rate","Rate","257","units ","0","v116627614","109.1.1.2","7.8","","","","1"
"2010","Prairie North Regional Health Authority, Saskatchewan","2015A00074710","Both sexes","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627615","109.1.1.3","4.0","","","","1"
"2010","Prairie North Regional Health Authority, Saskatchewan","2015A00074710","Both sexes","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627616","109.1.1.4","14.9","","","","1"
"2010","Prairie North Regional Health Authority, Saskatchewan","2015A00074710","Both sexes","Perinatal mortality","Number","Number","223","units ","0","v116627617","109.1.2.1","10","","","","0"
"2010","Prairie North Regional Health Authority, Saskatchewan","2015A00074710","Both sexes","Perinatal mortality","Rate","Rate","257","units ","0","v116627618","109.1.2.2","7.8","","","","1"
"2010","Prairie North Regional Health Authority, Saskatchewan","2015A00074710","Both sexes","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627619","109.1.2.3","4.0","","","","1"
"2010","Prairie North Regional Health Authority, Saskatchewan","2015A00074710","Both sexes","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627620","109.1.2.4","14.9","","","","1"
"2010","Prairie North Regional Health Authority, Saskatchewan","2015A00074710","Males","Infant mortality","Number","Number","223","units ","0","v116627621","109.2.1.1","5","","","","0"
"2010","Prairie North Regional Health Authority, Saskatchewan","2015A00074710","Males","Infant mortality","Rate","Rate","257","units ","0","v116627622","109.2.1.2","7.9","","","","1"
"2010","Prairie North Regional Health Authority, Saskatchewan","2015A00074710","Males","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627623","109.2.1.3","2.9","","","","1"
"2010","Prairie North Regional Health Authority, Saskatchewan","2015A00074710","Males","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627624","109.2.1.4","19.4","","","","1"
"2010","Prairie North Regional Health Authority, Saskatchewan","2015A00074710","Males","Perinatal mortality","Number","Number","223","units ","0","v116627625","109.2.2.1","5","","","","0"
"2010","Prairie North Regional Health Authority, Saskatchewan","2015A00074710","Males","Perinatal mortality","Rate","Rate","257","units ","0","v116627626","109.2.2.2","7.9","","","","1"
"2010","Prairie North Regional Health Authority, Saskatchewan","2015A00074710","Males","Perinatal mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627627","109.2.2.3","2.9","","","","1"
"2010","Prairie North Regional Health Authority, Saskatchewan","2015A00074710","Males","Perinatal mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627628","109.2.2.4","19.4","","","","1"
"2010","Prairie North Regional Health Authority, Saskatchewan","2015A00074710","Females","Infant mortality","Number","Number","223","units ","0","v116627629","109.3.1.1","5","","","","0"
"2010","Prairie North Regional Health Authority, Saskatchewan","2015A00074710","Females","Infant mortality","Rate","Rate","257","units ","0","v116627630","109.3.1.2","7.8","","","","1"
"2010","Prairie North Regional Health Authority, Saskatchewan","2015A00074710","Females","Infant mortality","Low 95% confidence interval, rate","Rate","257","units ","0","v116627631","109.3.1.3","2.9","","","","1"
"2010","Prairie North Regional Health Authority, Saskatchewan","2015A00074710","Females","Infant mortality","High 95% confidence interval, rate","Rate","257","units ","0","v116627632","109.3.1.4","19.2","","","","1"
"2010","Prairie North Regional Health Authority, Saskatchewan","2015A00074710","Females","Perinatal mortality","Number","Number","223","units ","0","v116627633","109.3.2.1","5","","","","0"
